# epoch total_loss data_loss physics_loss w_data w_physics lr
1.0000000000e+00 1.2031805515e+00 1.0691058636e+00 1.3343285322e+00 4.9448242319e-01 5.0551757639e-01 1.0000000000e-03
2.0000000000e+00 8.5279446840e-01 7.6282382011e-01 9.3918609619e-01 4.8985318036e-01 5.1014681868e-01 1.0000000000e-03
3.0000000000e+00 5.5600512028e-01 5.2486848831e-01 5.8569765091e-01 4.8812920634e-01 5.1187079189e-01 1.0000000000e-03
4.0000000000e+00 3.2791292667e-01 3.5309612751e-01 3.0341529846e-01 4.9309998362e-01 5.0690001326e-01 1.0000000000e-03
5.0000000000e+00 1.9656175375e-01 2.5415557623e-01 1.3690887392e-01 5.0878069706e-01 4.9121929758e-01 1.0000000000e-03
6.0000000000e+00 1.8326348066e-01 2.3824265599e-01 1.2276532501e-01 5.2389636210e-01 4.7610363031e-01 1.0000000000e-03
7.0000000000e+00 2.3292067647e-01 2.7402830124e-01 1.8637391925e-01 5.3102605118e-01 4.6897393981e-01 1.0000000000e-03
8.0000000000e+00 2.6521161199e-01 2.9965516925e-01 2.2558712959e-01 5.3497428988e-01 4.6502570011e-01 1.0000000000e-03
9.0000000000e+00 2.5789275765e-01 2.9462069273e-01 2.1489864588e-01 5.3930011991e-01 4.6069986911e-01 1.0000000000e-03
1.0000000000e+01 2.2005385160e-01 2.6565390825e-01 1.6497834027e-01 5.4705938061e-01 4.5294060719e-01 1.0000000000e-03
1.1000000000e+01 1.7371021211e-01 2.2981098294e-01 1.0182969272e-01 5.6164861437e-01 4.3835137164e-01 1.0000000000e-03
1.2000000000e+01 1.4293074608e-01 2.0558010042e-01 5.4824821651e-02 5.8443006888e-01 4.1556991469e-01 1.0000000000e-03
1.3000000000e+01 1.4315643907e-01 2.0613439381e-01 4.5517493039e-02 6.0789957543e-01 3.9210040581e-01 1.0000000000e-03
1.4000000000e+01 1.6299174726e-01 2.2300173342e-01 6.2932357192e-02 6.2510022234e-01 3.7489975727e-01 1.0000000000e-03
1.5000000000e+01 1.7981779575e-01 2.3621782660e-01 8.0802112818e-02 6.3710217547e-01 3.6289780303e-01 1.0000000000e-03
1.6000000000e+01 1.8079902232e-01 2.3461334407e-01 8.1946283579e-02 6.4750543171e-01 3.5249454578e-01 1.0000000000e-03
1.7000000000e+01 1.6796168685e-01 2.2050720453e-01 6.6101647913e-02 6.5969152010e-01 3.4030845615e-01 1.0000000000e-03
1.8000000000e+01 1.5144023299e-01 2.0253503323e-01 4.5067962259e-02 6.7552066163e-01 3.2447931296e-01 1.0000000000e-03
1.9000000000e+01 1.4101760089e-01 1.8905736506e-01 3.2404344529e-02 6.9333656127e-01 3.0666341134e-01 1.0000000000e-03
2.0000000000e+01 1.4022608101e-01 1.8403381109e-01 3.3746242523e-02 7.0850733959e-01 2.9149263117e-01 1.0000000000e-03
2.1000000000e+01 1.4558777213e-01 1.8530414999e-01 4.4281400740e-02 7.1836906394e-01 2.8163090539e-01 1.0000000000e-03
2.2000000000e+01 1.5008696914e-01 1.8654982746e-01 5.4470483214e-02 7.2393219873e-01 2.7606776952e-01 1.0000000000e-03
2.3000000000e+01 1.4837171137e-01 1.8251857162e-01 5.7114738971e-02 7.2770475212e-01 2.7229521513e-01 1.0000000000e-03
2.4000000000e+01 1.4030326903e-01 1.7294131219e-01 5.1100391895e-02 7.3212584496e-01 2.6787412110e-01 1.0000000000e-03
2.5000000000e+01 1.3011032343e-01 1.6165311635e-01 4.0934871882e-02 7.3870728467e-01 2.6129267985e-01 1.0000000000e-03
2.6000000000e+01 1.2252655625e-01 1.5289163589e-01 3.2786659896e-02 7.4717877450e-01 2.5282118818e-01 1.0000000000e-03
2.7000000000e+01 1.1945976317e-01 1.4836615324e-01 3.0091829598e-02 7.5559875537e-01 2.4440120544e-01 1.0000000000e-03
2.8000000000e+01 1.1947420985e-01 1.4675977826e-01 3.2061815262e-02 7.6210937656e-01 2.3789058258e-01 1.0000000000e-03
2.9000000000e+01 1.1955279857e-01 1.4521619678e-01 3.5404145718e-02 7.6629701789e-01 2.3370293979e-01 1.0000000000e-03
3.0000000000e+01 1.1720003933e-01 1.4132048190e-01 3.6924898624e-02 7.6895154415e-01 2.3104841216e-01 1.0000000000e-03
3.1000000000e+01 1.1171717942e-01 1.3438607752e-01 3.5282064229e-02 7.7126163605e-01 2.2873831873e-01 1.0000000000e-03
3.2000000000e+01 1.0435451567e-01 1.2562194467e-01 3.1477056444e-02 7.7409902141e-01 2.2590093153e-01 1.0000000000e-03
3.3000000000e+01 9.7370892763e-02 1.1725878716e-01 2.7883945033e-02 7.7747771771e-01 2.2252223304e-01 1.0000000000e-03
3.4000000000e+01 9.2479728162e-02 1.1108821630e-01 2.6271328330e-02 7.8060398241e-01 2.1939596599e-01 1.0000000000e-03
3.5000000000e+01 8.9681342244e-02 1.0723432153e-01 2.6430785656e-02 7.8276969236e-01 2.1723025372e-01 1.0000000000e-03
3.6000000000e+01 8.7374091148e-02 1.0408988595e-01 2.6666602120e-02 7.8409862225e-01 2.1590132158e-01 1.0000000000e-03
3.7000000000e+01 8.3743043244e-02 9.9668614566e-02 2.5483433157e-02 7.8532677507e-01 2.1467316638e-01 1.0000000000e-03
3.8000000000e+01 7.8274145722e-02 9.3265928328e-02 2.2841984406e-02 7.8712102628e-01 2.1287891241e-01 1.0000000000e-03
3.9000000000e+01 7.2053819895e-02 8.5891902447e-02 2.0191811025e-02 7.8937506967e-01 2.1062486573e-01 1.0000000000e-03
4.0000000000e+01 6.6702008247e-02 7.9215385020e-02 1.9413003698e-02 7.9075457692e-01 2.0924535480e-01 1.0000000000e-03
4.1000000000e+01 6.2979072332e-02 7.4110388756e-02 2.1257966757e-02 7.8938873327e-01 2.1061119479e-01 1.0000000000e-03
4.2000000000e+01 6.0236185789e-02 7.0052236319e-02 2.4492878467e-02 7.8454382986e-01 2.1545609482e-01 1.0000000000e-03
4.3000000000e+01 5.7102221996e-02 6.5799102187e-02 2.6769785210e-02 7.7717066750e-01 2.2282925391e-01 1.0000000000e-03
4.4000000000e+01 5.2804127336e-02 6.0677889735e-02 2.6595303789e-02 7.6897996999e-01 2.3101994782e-01 1.0000000000e-03
4.5000000000e+01 4.7897100449e-02 5.5248089135e-02 2.4437377229e-02 7.6141466906e-01 2.3858524442e-01 1.0000000000e-03
4.6000000000e+01 4.3703991920e-02 5.0734952092e-02 2.2038374096e-02 7.5498960482e-01 2.4501030357e-01 1.0000000000e-03
4.7000000000e+01 4.0998440236e-02 4.7742038965e-02 2.0866952837e-02 7.4907632218e-01 2.5092358079e-01 1.0000000000e-03
4.8000000000e+01 3.9204567671e-02 4.5477099717e-02 2.1122183651e-02 7.4245334798e-01 2.5754654968e-01 1.0000000000e-03
4.9000000000e+01 3.7088096142e-02 4.2499460280e-02 2.2160960361e-02 7.3393516634e-01 2.6606472609e-01 1.0000000000e-03
5.0000000000e+01 3.4282755107e-02 3.8317173719e-02 2.3792648688e-02 7.2223425494e-01 2.7776563215e-01 1.0000000000e-03
5.1000000000e+01 3.1704530120e-02 3.3838644624e-02 2.6579314843e-02 7.0601841282e-01 2.9398146900e-01 1.0000000000e-03
5.2000000000e+01 3.0345492065e-02 3.0200378969e-02 3.0661121011e-02 6.8503804656e-01 3.1496183066e-01 1.0000000000e-03
5.3000000000e+01 3.0017487705e-02 2.7594564483e-02 3.4737724811e-02 6.6080433108e-01 3.3919554237e-01 1.0000000000e-03
5.4000000000e+01 2.9616031796e-02 2.5499904528e-02 3.6797303706e-02 6.3565655155e-01 3.6434331851e-01 1.0000000000e-03
5.5000000000e+01 2.8617721051e-02 2.3862015456e-02 3.6115091294e-02 6.1187609573e-01 3.8812377064e-01 1.0000000000e-03
5.6000000000e+01 2.7671670541e-02 2.3423284292e-02 3.3825889230e-02 5.9160310336e-01 4.0839675891e-01 1.0000000000e-03
5.7000000000e+01 2.7513664216e-02 2.4503739551e-02 3.1604558229e-02 5.7611500579e-01 4.2388485243e-01 1.0000000000e-03
5.8000000000e+01 2.7830872685e-02 2.5895303115e-02 3.0340313911e-02 5.6455136576e-01 4.3544848885e-01 1.0000000000e-03
5.9000000000e+01 2.7723345906e-02 2.5887150317e-02 3.0007980764e-02 5.5441000498e-01 4.4558984629e-01 1.0000000000e-03
6.0000000000e+01 2.7153845876e-02 2.4200947955e-02 3.0663564801e-02 5.4307938171e-01 4.5692046620e-01 1.0000000000e-03
6.1000000000e+01 2.6880294085e-02 2.1971469745e-02 3.2397665083e-02 5.2918309580e-01 4.7081674892e-01 1.0000000000e-03
6.2000000000e+01 2.7144726366e-02 2.0387411118e-02 3.4278765321e-02 5.1355915857e-01 4.8644068339e-01 1.0000000000e-03
6.3000000000e+01 2.7264546603e-02 1.9985795021e-02 3.4510679543e-02 4.9887679180e-01 5.0112304761e-01 1.0000000000e-03
6.4000000000e+01 2.6803558692e-02 2.1041207016e-02 3.2305307686e-02 4.8843162014e-01 5.1156821659e-01 1.0000000000e-03
6.5000000000e+01 2.6253294200e-02 2.3667164147e-02 2.8686784208e-02 4.8479452256e-01 5.1520531139e-01 1.0000000000e-03
6.6000000000e+01 2.6160124689e-02 2.6854192838e-02 2.5499640033e-02 4.8760871250e-01 5.1239111896e-01 1.0000000000e-03
6.7000000000e+01 2.6152640581e-02 2.8616234660e-02 2.3752367124e-02 4.9349170842e-01 5.0650812080e-01 1.0000000000e-03
6.8000000000e+01 2.5697305799e-02 2.7923813090e-02 2.3484474048e-02 4.9846025406e-01 5.0153957278e-01 1.0000000000e-03
6.9000000000e+01 2.5074368343e-02 2.5540580973e-02 2.4609014392e-02 4.9954300623e-01 5.0045681798e-01 1.0000000000e-03
7.0000000000e+01 2.4832267314e-02 2.3108417168e-02 2.6529733092e-02 4.9614243977e-01 5.0385738188e-01 1.0000000000e-03
7.1000000000e+01 2.4780657142e-02 2.1787822247e-02 2.7662908658e-02 4.9058784353e-01 5.0941197573e-01 1.0000000000e-03
7.2000000000e+01 2.4389322847e-02 2.1883873269e-02 2.6763178408e-02 4.8651404391e-01 5.1348577287e-01 1.0000000000e-03
7.3000000000e+01 2.3782679811e-02 2.3345019668e-02 2.4198111147e-02 4.8696545281e-01 5.1303436126e-01 1.0000000000e-03
7.4000000000e+01 2.3480046540e-02 2.5513898581e-02 2.1506074816e-02 4.9253072716e-01 5.0746908423e-01 1.0000000000e-03
7.5000000000e+01 2.3439839482e-02 2.7024777606e-02 1.9841386005e-02 5.0094137120e-01 4.9905843771e-01 1.0000000000e-03
7.6000000000e+01 2.3176185787e-02 2.6806693524e-02 1.9414952025e-02 5.0884319551e-01 4.9115661088e-01 1.0000000000e-03
7.7000000000e+01 2.2667292506e-02 2.5037577376e-02 2.0167006180e-02 5.1334611740e-01 4.8665368623e-01 1.0000000000e-03
7.8000000000e+01 2.2346926853e-02 2.2964578122e-02 2.1695181727e-02 5.1343268002e-01 4.8656712086e-01 1.0000000000e-03
7.9000000000e+01 2.2301115096e-02 2.1634142846e-02 2.2996883839e-02 5.1056272667e-01 4.8943707171e-01 1.0000000000e-03
8.0000000000e+01 2.2174486890e-02 2.1265970543e-02 2.3110417649e-02 5.0742825796e-01 4.9257153805e-01 1.0000000000e-03
